avg_emotional_states
0.2,0.2,0.18181818181818182,0.15151515151515152,0.11655011655011656,0.08325008325008325,0.0555000555000555,0.03468753468753468,0.02040443216913804,0.01133579564952114,0.00596620823659007,0.00298310411829504,0.00142052577061668,0.00064569353209849,0.00028073631830369,0.00011697346595987,0.23603322046433264,0.18518882927088975,0.14434701566822483,0.10774704214340924,0.07590900525470291,0.05027835132828527,0.03132488122084864,0.0183972570830493,0.01021235760848449,0.00537260100326162,0.00268566968701832,0.00127872344497897,0.00058119487639554,0.00025268258734488,0.00010528174841268,0.00004211206024963,0.0000161967963635,0.00000599877910248,0.00000214241340148,0.0000007387615508,0.000000246253487,0.00000007943653228,0.00000002482390059,0.00000000752239093,0.00000000221246729,0.00000000063213339,0.00000000017559258,0.00000000004745745,0.0000000000124888,0.00000000000320226,0.00000000000080056,0.00000000000019526,0.00000000000004649,0.00000000000001081,0.00000000000000246,0.00000000000000055,0.00000000000000012,0.00000000000000003,0.00000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
