avg_emotional_states
0.2,0.2,0.18181818181818182,0.15151515151515152,0.11655011655011656,0.08325008325008325,0.0555000555000555,0.03468753468753468,0.02040443216913804,0.01133579564952114,0.00596620823659007,0.00298310411829504,0.00142052577061668,0.00064569353209849,0.00028073631830369,0.00011697346595987,0.04002339513143824,0.01539361351225952,0.00570133833800862,0.00203619226367444,0.00070213526340493,0.00023404508784606,0.00007549841546108,0.00002359325484689,0.00000714947117397,0.00000210278564362,0.00000060079590022,0.00000016688775101,0.00000004510479799,0.00000001186968386,0.00000000304350875,0.00000000076087722,0.00000000018557982,0.00000000004418568,0.00000000001027574,0.0000000000023354,0.00000000000051898,0.00000000000011282,0.000000000000024,0.000000000000005,0.00000000000000102,0.0000000000000002,0.00000000000000004,0.00000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
