avg_emotional_states
0.2,0.2,0.18181818181818182,0.15151515151515152,0.11655011655011656,0.08325008325008325,0.0555000555000555,0.03468753468753468,0.02040443216913804,0.01133579564952114,0.00596620823659007,0.00298310411829504,0.00142052577061668,0.00064569353209849,0.00028073631830369,0.00011697346595987,0.11460959650437033,0.06674973556814076,0.04291339464647058,0.02881973709278613,0.01924371949340669,0.01241169526182296,0.00763106425624575,0.0044517303617935,0.00246255682705753,0.00129312153853029,0.00064575706871515,0.00030729074686171,0.00013962275959248,0.00006069174035391,0.00002528483232925,0.00001011311865533,0.0000038894700559,0.0000014405006812,0.00000051445471034,0.00000017739602141,0.00000005913154431,0.00000001907459434,0.00000000596079066,0.00000000180629615,0.00000000053126277,0.00000000015178921,0.00000000004216364,0.00000000001139557,0.00000000000299883,0.00000000000076893,0.00000000000019223,0.00000000000004689,0.00000000000001116,0.0000000000000026,0.00000000000000059,0.00000000000000013,0.00000000000000003,0.00000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
