avg_emotional_states
0.2,0.2,0.18181818181818182,0.15151515151515152,0.11655011655011656,0.08325008325008325,0.0555000555000555,0.03468753468753468,0.02040443216913804,0.01133579564952114,0.00596620823659007,0.00298310411829504,0.00142052577061668,0.00064569353209849,0.00028073631830369,0.00011697346595987,0.09205006464343084,0.06688099144602289,0.05003015520106673,0.03660429377973735,0.02554381248123896,0.01684188469726979,0.01046952764641171,0.00614188382454162,0.00340738913742364,0.00179203400774942,0.00089565635777475,0.00042640761849063,0.00019379703064753,0.00008425338276826,0.00003510405368757,0.00001404125608322,0.00000540039741667,0.0000020001275441,0.0000007143268598,0.00000024631864001,0.00000008210600565,0.00000002648576458,0.00000000827679243,0.0000000025081171,0.00000000073768114,0.00000000021076597,0.00000000005854609,0.00000000001582326,0.00000000000416402,0.0000000000010677,0.00000000000026692,0.0000000000000651,0.0000000000000155,0.0000000000000036,0.00000000000000082,0.00000000000000018,0.00000000000000004,0.00000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
