avg_emotional_states
0.2,0.2,0.18181818181818182,0.15151515151515152,0.11655011655011656,0.08325008325008325,0.0555000555000555,0.03468753468753468,0.02040443216913804,0.01133579564952114,0.00596620823659007,0.00298310411829504,0.00142052577061668,0.00064569353209849,0.00028073631830369,0.00011697346595987,0.13164880093593403,0.10204048549720743,0.07904476665230072,0.05882928052527345,0.04138872205759798,0.02739579922847949,0.01706289403092896,0.01001950222793741,0.00556138335164278,0.00292564879266332,0.00146244573267702,0.00069630255427619,0.00031647531721436,0.00013759145869679,0.0000573281759301,0.00002293088672559,0.00000881948184416,0.00000326645412828,0.00000116658613404,0.00000040227006558,0.0000001340898038,0.00000004325472954,0.00000001351709353,0.00000000409608704,0.0000000012047311,0.00000000034420881,0.00000000009561355,0.0000000000258415,0.00000000000680039,0.00000000000174369,0.00000000000043592,0.00000000000010632,0.00000000000002531,0.00000000000000589,0.00000000000000134,0.0000000000000003,0.00000000000000006,0.00000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
