avg_emotional_states
0.2,0.2,0.18181818181818182,0.15151515151515152,0.11655011655011656,0.08325008325008325,0.0555000555000555,0.03468753468753468,0.02040443216913804,0.01133579564952114,0.00596620823659007,0.00298310411829504,0.00142052577061668,0.00064569353209849,0.00028073631830369,0.00011697346595987,0.2509204248126346,0.15022396480751937,0.09874402514072192,0.06723959773499129,0.04523701609513338,0.02928961624079902,0.01804339084930284,0.01053651835217916,0.00583151530498198,0.00306305901450884,0.00152985762476654,0.00072806133388674,0.00033082286385462,0.00014380730540514,0.00005991265274116,0.00002396336721383,0.0000092162824456,0.0000034133468621,0.00000121903202568,0.00000042035138893,0.00000014011616685,0.00000004519856095,0.00000001412450855,0.00000000428014567,0.0000000012588647,0.0000000003596753,0.00000000009990975,0.00000000002700262,0.00000000000710595,0.00000000000182204,0.00000000000045551,0.0000000000001111,0.00000000000002645,0.00000000000000615,0.0000000000000014,0.00000000000000031,0.00000000000000007,0.00000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
