avg_emotional_states
0.2,0.2,0.18181818181818182,0.15151515151515152,0.11655011655011656,0.08325008325008325,0.0555000555000555,0.03468753468753468,0.02040443216913804,0.01133579564952114,0.00596620823659007,0.00298310411829504,0.00142052577061668,0.00064569353209849,0.00028073631830369,0.00011697346595987,0.296026202056375,0.28867898511637335,0.20880952961590732,0.13793507955709913,0.0912605429861845,0.05858029101824724,0.03592919268099856,0.02093379298723269,0.01157235223150924,0.00607468090040485,0.00303298923295385,0.00144312947144666,0.00065567097069248,0.00028499958268973,0.0001187314574769,0.00004748817451625,0.00001826364862386,0.00000676407725979,0.00000241568872049,0.00000083298444575,0.00000027765897615,0.0000000895668845,0.00000002798954275,0.00000000848165767,0.00000000249460085,0.00000000071274226,0.0000000001979838,0.0000000000535091,0.00000000001408134,0.0000000000036106,0.00000000000090265,0.00000000000022016,0.00000000000005242,0.00000000000001219,0.00000000000000277,0.00000000000000062,0.00000000000000013,0.00000000000000003,0.00000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
